transaction_amount,account_age_days,transaction_hour,previous_transactions,device_type,location_match,amount_vs_average,is_new_device,is_fraud
570.95,503,4,66,1,1,3.33,0,0
2020.99,890,11,29,0,1,1.01,0,0
3690.74,592,23,17,1,1,2.18,0,0
3524.25,746,19,53,0,1,4.8,0,0
2116.53,428,8,99,1,1,2.96,0,0
1735.89,697,22,20,1,1,4.59,0,0
1991.07,646,6,52,0,1,7.61,0,0
1325.06,732,18,82,1,0,4.26,0,0
1030.64,800,19,15,0,1,2.05,0,0
2417.78,364,22,27,1,0,3.64,0,0
1346.33,202,10,3,1,1,7.46,0,0
1440.87,882,20,54,0,0,4.3,0,1
3285.5,146,11,14,0,1,2.57,0,0
4842.84,836,2,63,1,1,4.33,1,1
3020.17,639,16,64,0,0,4.6,1,0
389.51,135,6,15,0,1,3.03,0,0
382.54,626,21,19,0,0,9.96,0,0
4757.36,64,9,63,0,1,7.7,1,0
1489.97,491,22,32,1,1,6.96,0,0
464.87,41,14,80,1,1,8.56,1,0
2997.23,1027,1,68,0,1,6.7,1,0
3120.13,913,12,68,0,1,7.93,0,0
3244.28,975,3,57,0,1,4.18,0,0
1340.67,368,17,38,2,1,5.05,0,1
80.48,918,23,76,1,1,0.57,0,0
4825.25,1028,22,35,1,1,2.88,1,0
1258.21,244,0,93,1,0,3.74,1,1
3381.75,902,1,67,1,0,6.29,1,0
3534.62,166,1,86,2,0,4.7,0,1
3051.99,1050,3,20,0,1,6.12,1,0
1567.97,1041,2,62,2,1,7.16,1,0
1359.13,728,16,84,1,0,0.52,1,1
2990.35,483,13,5,0,0,2.66,1,1
4331.15,543,1,23,1,1,1.79,0,0
4733.93,931,15,52,1,0,1.96,0,0
534.0,400,10,94,1,1,5.08,0,1
778.37,619,12,82,0,1,7.43,0,0
4723.96,879,0,75,1,1,2.8,0,0
3683.99,101,22,77,0,0,8.26,0,0
4415.55,880,1,49,1,1,8.94,0,1
1017.15,830,1,11,2,1,3.57,0,0
2939.99,759,20,55,1,0,6.85,1,1
3507.19,163,4,14,1,1,1.26,0,0
3402.16,502,3,82,1,1,7.47,0,0
2043.72,547,11,91,0,0,1.73,0,0
81.9,381,2,39,1,1,6.91,0,0
2916.72,870,19,40,1,0,4.28,0,0
1269.24,905,9,68,0,1,9.29,0,0
2254.02,1002,19,68,0,1,4.7,0,0
4788.12,609,17,5,1,0,0.41,1,0
1998.18,307,20,86,0,0,4.86,0,0
4199.81,55,20,66,1,1,7.98,1,0
946.76,983,20,32,0,1,6.51,1,0
3363.94,333,9,42,0,1,9.67,1,0
4885.15,127,0,20,1,1,8.45,0,0
513.96,705,5,83,1,1,5.31,0,0
46.56,243,10,64,1,0,2.14,0,0
2170.75,600,1,16,1,1,0.14,0,0
467.66,503,6,92,1,1,9.81,0,1
3743.18,604,19,7,1,1,9.39,0,0
4573.17,303,20,63,0,0,2.81,0,0
2172.93,235,20,89,0,1,6.42,0,0
1297.26,1062,20,27,0,1,7.32,1,0
2174.84,139,17,97,0,1,5.82,0,0
3618.62,195,20,89,0,1,8.45,0,0
50.23,647,18,12,0,1,0.87,1,0
2949.32,1,3,12,2,0,8.98,1,0
3068.39,561,12,37,0,1,3.98,0,0
3190.25,713,17,24,0,0,4.86,0,0
1213.9,413,19,61,1,0,4.5,0,0
3571.69,538,23,22,0,1,5.36,1,1
461.5,429,12,85,0,1,6.02,0,0
1000.36,235,18,20,0,1,7.13,0,0
4387.96,349,16,53,0,1,5.3,0,0
3694.92,396,0,62,0,1,6.88,0,1
73.66,416,5,29,0,1,3.45,0,0
1245.64,916,18,74,1,0,9.37,0,1
1075.96,1075,19,67,0,1,0.74,0,0
1357.68,81,0,96,0,0,5.5,0,0
1241.56,36,7,75,1,1,0.97,0,0
317.32,1091,16,72,0,1,4.48,1,0
2297.41,641,20,31,0,0,2.65,1,0
3665.0,882,21,74,1,0,9.38,0,0
3035.62,757,14,23,2,1,0.23,0,1
3365.99,623,17,6,1,1,3.97,1,0
410.34,468,6,71,0,1,7.84,1,0
4757.7,356,15,96,2,1,1.97,0,0
4193.27,709,6,88,0,1,8.17,0,0
4026.43,1020,16,0,0,1,8.61,0,0
4115.8,902,3,2,0,1,7.11,0,1
4663.89,673,11,27,1,0,2.17,0,0
2723.55,439,12,42,0,1,2.79,1,0
1005.41,531,3,96,1,1,1.75,0,0
3085.83,127,20,45,1,1,1.92,0,0
3715.69,205,0,0,0,1,0.46,0,0
3690.9,29,0,37,1,1,8.59,0,0
2609.64,445,6,90,0,0,5.33,0,0
346.95,966,8,34,0,1,3.34,0,0
1858.71,464,0,73,0,0,2.97,0,1
4604.23,151,15,75,1,0,5.49,0,1
2924.32,240,17,73,0,1,3.33,0,0
2693.97,266,21,53,1,1,8.65,0,0
1347.92,913,14,97,2,1,2.19,0,0
1845.4,497,5,23,2,0,8.83,0,0
4477.25,685,1,27,0,1,6.67,0,0
3333.98,158,8,21,0,0,9.57,0,1
3938.0,172,3,15,0,1,0.25,0,0
2274.46,494,12,12,1,1,0.69,0,0
3153.08,970,22,99,2,1,5.06,0,0
1245.68,676,21,99,1,1,9.13,0,0
3528.78,659,10,61,1,0,7.33,0,0
2140.87,903,12,42,0,1,6.26,0,0
2215.51,666,10,86,1,1,0.41,0,0
3248.37,367,18,77,0,1,3.61,0,1
4681.72,550,7,31,0,1,3.52,0,0
324.71,643,6,66,1,1,5.47,0,1
4124.59,255,15,90,1,1,2.65,0,0
1465.45,208,2,82,0,1,2.74,0,0
2222.38,450,16,85,0,1,6.25,0,1
114.46,95,17,56,0,0,9.45,0,0
1508.73,839,14,64,1,0,6.64,0,0
2515.64,478,16,68,0,0,6.71,1,0
285.6,683,10,48,1,1,9.86,1,0
2458.02,762,4,32,0,0,1.62,0,0
4635.92,190,15,18,0,0,0.43,0,0
531.44,711,14,35,0,1,7.48,0,0
3823.38,756,9,69,0,1,4.44,1,0
2051.31,836,13,14,1,1,4.35,0,0
3277.59,133,1,99,1,1,2.33,0,0
1304.88,55,15,96,0,0,5.12,1,0
801.66,510,18,23,1,1,4.48,0,0
806.51,670,7,26,1,0,3.52,0,0
357.11,410,14,48,0,1,4.48,0,0
932.31,987,9,74,0,0,3.9,1,1
3322.78,734,4,22,0,1,9.4,1,0
4409.04,259,19,32,1,0,9.8,0,1
4071.56,299,15,40,0,1,8.42,0,0
3427.25,561,20,55,0,0,9.91,0,0
556.61,297,21,28,1,0,2.73,0,1
1449.49,362,11,30,2,1,8.44,0,0
1552.49,589,22,64,0,0,4.13,0,1
1253.53,127,12,97,0,1,7.49,0,1
2577.45,197,8,17,1,1,2.09,0,0
2680.09,221,16,81,0,1,8.14,0,1
1787.65,995,19,5,0,1,0.93,0,0
1772.18,91,11,51,1,1,2.78,1,0
4143.64,411,4,39,2,1,8.24,0,1
3947.52,8,23,64,1,1,7.5,0,0
1542.44,544,11,41,0,0,5.06,0,1
4569.37,468,0,93,1,0,6.76,0,0
4764.31,320,19,67,0,0,1.94,0,0
1637.08,269,15,31,0,1,6.71,0,0
1775.35,61,11,9,2,1,0.18,1,0
2530.64,797,8,68,2,1,8.35,1,0
4705.9,553,12,8,0,1,5.21,0,0
4382.22,926,16,68,0,1,9.44,0,0
517.33,661,16,60,0,1,4.83,0,0
1966.69,716,3,10,1,1,4.39,1,0
2769.09,779,13,98,1,1,4.56,0,0
2518.15,194,18,90,0,1,3.66,1,0
973.35,482,6,67,0,0,1.75,0,0
4294.79,855,2,73,0,1,8.44,0,0
3386.32,498,0,96,0,1,3.95,0,0
4190.35,212,11,7,1,0,5.34,0,0
4294.53,665,14,48,1,1,0.3,0,0
3743.04,670,10,23,0,0,0.7,0,0
2198.86,221,9,32,0,1,6.01,0,1
3054.68,273,1,18,0,0,8.8,0,1
806.03,279,3,1,0,1,4.98,0,0
3369.86,816,16,54,0,1,1.73,0,0
900.37,276,16,10,1,1,1.25,0,0
3471.28,1005,7,98,0,1,9.01,0,0
1151.84,514,22,16,0,1,7.05,0,0
592.17,923,13,41,1,1,9.67,0,0
830.6,642,23,60,0,1,0.92,0,0
14.95,505,3,2,1,0,9.04,0,1
3595.1,590,5,85,1,1,8.47,0,0
3663.34,772,18,34,1,1,8.94,1,1
2577.09,740,23,84,0,1,0.16,0,0
811.01,675,3,88,1,0,7.44,1,1
422.35,1014,2,65,0,0,5.53,0,1
100.55,128,19,0,2,1,5.77,1,0
832.91,503,5,6,1,1,4.75,0,0
4454.82,902,22,19,0,0,7.45,0,1
1211.48,543,6,42,0,1,10.0,0,0
1774.59,492,13,5,1,0,7.13,0,0
531.2,1045,11,54,2,1,6.81,1,0
1115.69,714,15,99,1,1,6.58,0,1
2598.53,791,19,20,1,1,6.98,0,0
3040.72,416,7,50,1,0,3.49,0,0
1230.53,148,22,45,1,0,3.27,0,1
293.37,970,1,34,0,1,7.86,1,0
1958.21,29,12,99,0,1,0.63,0,0
1174.85,308,7,7,1,1,7.62,0,0
1101.67,162,20,67,0,1,8.16,0,1
4799.51,869,19,15,1,1,5.26,0,0
3083.42,852,15,66,0,0,9.11,0,1
2786.61,61,3,70,1,0,4.78,0,0
2081.8,125,15,63,0,1,1.86,0,0
2147.58,838,19,1,0,1,3.68,0,0
2706.82,466,5,0,0,1,9.07,0,0
3483.67,243,3,57,0,1,9.94,0,0
3512.22,473,15,0,1,0,4.28,0,1
862.61,959,22,6,1,1,1.75,1,0
2503.06,533,22,87,1,1,2.93,0,0
2062.73,494,20,68,0,1,5.58,0,0
4353.28,899,12,84,0,1,5.76,1,0
3158.94,82,4,91,0,1,6.34,0,0
2664.86,856,14,17,0,0,8.37,0,0
581.4,879,7,87,0,1,7.14,0,0
3030.16,923,6,31,0,0,2.68,1,0
590.43,12,13,44,1,1,4.01,0,0
1689.35,449,6,32,2,0,8.41,0,0
718.5,762,21,73,2,0,6.37,1,0
3461.91,26,6,72,2,0,1.75,0,0
1035.23,508,22,48,0,0,3.32,0,0
1962.34,62,17,32,1,1,7.93,0,0
4478.9,229,9,96,0,1,1.8,0,0
1025.56,607,17,70,0,1,6.94,0,0
2541.49,1059,13,67,1,1,5.68,0,0
2099.26,891,9,27,1,0,1.56,0,0
95.53,761,6,86,1,1,6.92,1,0
3964.83,595,6,52,1,0,1.51,0,0
349.88,1049,6,95,0,0,4.04,0,0
2373.9,1056,4,43,0,0,3.15,0,0
2805.59,1036,0,79,0,1,6.93,1,0
3143.99,1,13,54,2,0,7.85,0,0
3444.71,133,17,9,2,1,1.77,0,1
1270.1,86,12,13,1,1,8.14,0,0
54.84,516,7,35,0,1,0.17,0,0
3618.6,175,7,33,0,1,5.35,0,0
2680.6,763,9,87,0,1,5.22,1,0
4181.41,1045,16,17,1,1,6.28,0,1
4107.83,997,5,15,0,0,2.47,1,0
4217.41,578,14,36,0,1,0.2,0,0
2428.05,49,14,40,0,0,4.6,1,0
1671.47,528,15,24,2,1,0.81,0,0
3958.83,145,7,7,1,1,8.93,0,0
2259.21,762,18,87,1,1,1.82,0,0
921.29,929,19,83,0,1,4.31,0,0
4275.6,794,14,93,0,0,4.4,0,0
4413.39,319,2,83,0,1,5.57,0,1
2334.22,698,5,17,1,1,7.85,0,0
383.12,847,7,67,1,1,4.77,1,0
1942.19,783,15,47,0,0,0.35,0,0
4018.67,42,14,99,0,1,7.73,0,0
4509.36,529,12,69,1,1,0.91,0,0
1021.35,292,19,66,1,1,6.45,0,0
339.53,969,14,17,0,1,8.05,0,0
4387.37,97,17,17,0,1,2.9,0,0
1950.08,74,12,55,1,1,4.55,0,0
2711.1,1092,23,22,1,1,0.24,0,0
4840.49,758,7,34,2,1,8.06,0,0
337.49,208,13,5,1,1,7.06,0,0
3243.35,410,10,25,0,1,2.39,0,0
375.16,331,5,84,1,0,3.96,1,0
1880.47,344,23,60,0,1,6.98,0,0
4020.05,989,0,87,1,1,3.65,0,0
2170.19,771,1,14,1,1,1.71,1,0
4985.93,74,12,90,1,0,5.23,0,0
2797.5,254,0,31,1,1,7.26,0,0
1609.2,959,23,11,1,1,3.28,0,0
1104.46,820,23,4,1,1,1.31,0,0
1755.85,986,3,63,0,0,8.31,1,0
1865.8,332,23,70,0,0,2.6,0,1
348.22,747,22,85,1,1,5.18,0,0
1851.02,836,1,26,2,1,6.94,1,0
2323.87,455,20,78,0,1,3.24,0,0
3615.08,313,19,44,0,1,6.52,0,1
3285.36,1018,15,34,0,1,4.65,1,0
3545.28,228,2,25,1,1,5.75,0,0
46.78,834,16,22,1,0,5.95,0,0
1092.25,858,4,12,1,0,8.26,0,1
3310.11,818,7,89,2,1,6.6,1,0
2422.53,1018,11,2,1,1,2.72,0,0
31.54,528,22,28,0,1,0.69,0,0
4023.45,950,11,65,1,1,0.12,0,0
3865.18,427,0,63,1,1,9.05,0,1
2744.35,42,0,27,2,1,9.43,0,0
336.98,465,14,86,0,1,1.03,1,0
3833.74,278,16,35,0,0,4.92,0,0
2920.65,836,1,5,0,1,1.6,1,0
3910.89,19,16,10,1,1,9.49,0,0
3759.98,66,19,37,0,1,2.54,0,0
4016.0,167,8,33,1,1,5.07,0,0
2592.45,1020,11,80,1,1,1.74,1,0
705.92,403,3,66,0,1,3.39,1,0
3357.43,409,12,45,1,1,2.74,1,0
3104.27,112,3,97,2,0,4.81,0,1
3712.55,597,6,85,1,1,4.26,0,0
853.56,651,13,28,0,0,3.37,0,0
978.9,1063,8,59,0,1,1.15,0,0
4452.6,105,22,53,1,1,4.9,0,0
3751.14,324,0,92,0,1,8.52,0,0
4541.6,992,0,68,1,0,7.33,0,0
3794.78,429,19,73,2,1,7.23,0,0
2987.79,635,3,73,1,1,3.72,0,0
3272.39,730,0,8,0,0,7.11,0,0
4446.19,889,21,84,0,1,4.71,0,0
2896.14,1085,9,76,2,1,1.59,0,0
3163.79,393,1,9,1,1,4.25,0,0
786.6,204,20,74,0,1,1.41,0,0
2372.24,258,23,67,0,1,1.23,0,0
3583.4,486,14,57,1,0,0.33,0,0
1358.36,446,2,94,0,1,2.9,0,0
1015.26,1024,22,51,0,1,3.38,0,0
1572.56,342,8,33,0,1,7.02,0,0
1211.3,133,16,34,0,1,5.43,0,1
1078.49,443,20,32,0,1,8.6,0,0
2127.13,253,12,71,0,1,1.85,0,0
4539.65,265,2,31,0,1,2.73,0,0
2537.76,93,3,54,1,1,9.42,0,0
943.66,138,3,96,1,1,4.5,0,0
389.47,1002,10,7,0,1,7.91,0,0
3482.3,307,6,45,2,0,4.97,0,0
1917.08,266,10,13,0,1,4.76,0,0
4110.05,646,23,97,0,0,1.57,0,1
3299.26,318,10,7,0,1,8.53,0,1
3982.23,901,9,70,1,1,0.88,0,0
1363.37,454,4,76,0,0,3.17,0,0
3463.33,191,12,53,0,1,6.77,1,1
1323.99,831,11,20,1,0,5.12,1,0
4695.65,187,9,95,1,1,8.83,1,1
3183.69,819,6,74,1,1,0.49,0,0
1625.94,1021,18,13,1,0,6.53,1,0
1351.21,132,18,74,2,1,4.83,1,0
958.68,872,18,1,0,1,1.63,1,1
3474.73,635,11,97,0,1,7.46,1,1
1097.48,691,19,60,2,1,4.17,0,0
2978.54,692,21,16,1,1,5.36,0,0
1326.85,1058,14,77,1,0,9.68,0,0
3311.53,582,4,88,0,1,4.91,0,0
4075.62,171,23,47,0,1,8.25,1,0
3891.24,784,13,90,0,1,7.72,0,1
3805.45,1083,11,7,0,0,6.66,0,0
942.67,181,20,55,0,1,8.98,0,0
446.48,19,10,16,0,1,2.59,0,0
3496.25,881,4,68,1,1,8.23,0,0
1844.89,175,15,11,0,1,3.84,0,0
2164.57,54,17,37,0,1,8.14,0,0
160.59,695,11,17,0,1,4.99,1,0
1301.58,863,4,25,0,1,8.59,0,0
173.21,349,15,94,0,1,8.96,1,0
4396.53,443,11,36,0,1,6.02,0,0
1220.77,833,22,69,0,1,5.13,0,0
2788.9,580,1,40,1,1,7.85,0,0
199.7,282,5,78,0,0,2.74,0,0
3335.9,360,22,41,1,0,0.25,1,0
1618.52,915,20,89,1,1,4.13,1,0
4490.11,823,3,75,1,1,5.13,0,0
4441.15,892,12,40,0,0,3.04,0,0
1629.83,953,9,46,0,1,3.9,0,0
4505.3,641,16,13,1,1,1.42,0,0
4980.81,1032,13,0,2,1,2.85,0,0
4127.95,563,23,16,2,1,2.48,0,0
4225.13,491,14,96,0,1,3.08,0,0
1248.8,341,7,54,1,0,3.06,0,0
2885.63,472,22,92,1,1,5.63,0,0
340.94,249,23,52,1,1,2.58,0,0
479.12,235,17,30,0,1,9.42,0,0
4994.47,824,2,61,0,1,5.16,1,0
1636.56,632,16,7,0,0,1.38,0,0
3742.18,529,23,29,0,1,2.87,0,0
4034.29,122,23,76,1,1,7.32,0,0
4290.83,892,6,79,2,1,0.24,0,0
4988.15,10,12,65,1,0,9.38,0,1
1211.27,838,15,44,0,1,4.51,1,0
206.55,753,4,17,1,0,5.26,1,0
2058.9,886,3,98,0,1,9.89,0,0
654.75,464,9,44,1,1,5.08,0,0
117.02,712,12,18,1,1,9.48,0,0
1805.33,728,9,76,0,1,9.16,0,0
3919.77,717,13,67,0,1,9.42,0,0
2833.07,80,21,82,0,0,8.14,0,0
1567.33,480,11,49,0,1,3.03,0,0
3273.44,902,0,24,1,1,3.53,1,0
1163.93,891,20,37,0,0,3.71,0,0
76.84,18,19,94,0,0,9.79,0,0
3822.95,202,19,35,0,1,3.67,0,0
3120.6,741,6,67,1,1,1.18,0,0
3812.7,319,8,55,0,1,7.81,0,0
199.5,217,7,38,0,1,3.72,0,0
4186.41,1058,12,62,1,1,6.25,1,0
3099.53,266,13,6,0,1,9.25,1,1
2819.16,724,11,57,0,0,5.8,1,0
3124.95,775,7,79,1,1,6.41,0,0
4322.84,413,20,58,0,1,6.46,0,0
2936.75,1036,21,47,1,1,6.16,0,0
2906.85,401,17,4,1,1,1.68,0,0
4953.44,724,15,86,1,1,4.62,0,0
3784.87,282,10,35,0,1,0.18,0,0
2214.26,723,15,95,1,1,6.3,0,0
3538.45,751,13,87,1,1,5.8,1,1
1949.21,268,2,24,0,0,3.25,0,0
1148.23,298,20,44,0,1,5.29,0,1
2986.28,570,1,91,0,0,4.98,0,0
4641.27,509,2,18,1,0,2.58,1,1
4646.05,546,3,6,2,1,3.0,0,0
1712.82,775,21,57,1,1,7.65,1,0
2640.75,365,4,80,1,1,7.58,0,0
1062.12,547,9,65,0,1,4.75,1,0
4978.18,271,19,79,1,0,7.2,0,0
4905.68,739,1,38,2,0,4.56,0,0
3249.3,537,11,17,0,0,8.53,0,0
4023.05,59,4,0,0,1,3.39,0,1
3576.93,86,4,62,0,0,9.28,1,0
2967.83,763,22,2,0,0,5.47,0,0
271.47,390,0,20,1,1,5.4,0,1
2276.55,719,3,29,2,0,6.74,0,0
3375.56,856,20,10,0,0,3.47,0,0
3389.27,149,23,21,0,1,7.27,0,0
1868.75,583,11,56,0,1,3.27,0,0
4708.75,121,11,88,2,1,4.04,1,0
840.95,765,15,2,0,1,6.78,1,0
2504.3,605,23,29,0,1,3.85,1,1
3455.97,256,16,87,0,0,2.08,0,0
3487.19,766,20,44,0,1,8.73,0,0
3244.95,864,9,35,1,1,9.23,0,1
1380.06,800,16,86,0,1,6.3,0,0
785.25,59,16,71,1,1,8.13,0,0
3181.52,1022,17,63,1,1,9.87,1,0
2998.51,1093,1,53,0,1,6.19,0,0
900.88,388,3,67,0,1,9.1,0,0
3527.17,786,18,49,2,1,3.66,1,0
2278.58,593,10,30,1,1,7.03,1,0
3340.46,909,16,28,1,1,0.65,0,0
4187.65,566,11,58,1,1,7.91,0,0
852.79,399,1,35,2,0,8.32,0,0
100.63,899,5,76,0,1,4.07,0,0
3896.62,293,8,72,0,0,6.43,1,0
3050.44,485,4,84,0,0,8.6,0,0
3499.7,803,19,66,0,1,8.85,1,0
4191.58,890,20,88,0,1,1.15,1,0
4015.04,244,8,88,2,0,8.29,1,0
4804.8,960,22,75,1,1,2.82,0,0
2682.0,816,7,92,0,1,7.3,0,0
2445.04,273,19,10,0,1,3.32,0,0
2012.43,520,7,10,0,0,0.66,1,0
772.69,568,21,25,1,1,2.18,1,0
2865.17,638,20,52,0,1,4.15,0,0
1388.68,159,22,13,1,1,7.44,0,0
4606.93,652,5,63,2,1,1.1,0,0
2918.04,176,2,79,0,1,8.15,0,0
2966.24,620,4,9,1,0,9.97,0,0
1777.85,211,8,30,0,1,7.9,0,0
264.69,447,6,94,1,1,4.79,0,0
163.56,586,3,35,0,0,5.72,0,0
2119.56,167,6,9,0,1,0.16,0,0
427.4,460,4,25,2,1,2.17,0,0
3036.2,916,10,19,1,1,9.0,0,0
4405.46,1053,14,43,0,0,0.32,0,1
4415.16,714,1,61,0,1,9.06,1,0
3296.93,841,12,72,0,0,1.22,1,0
1060.1,868,21,78,1,1,1.42,1,0
4315.67,688,15,8,0,1,1.84,0,1
4431.04,330,6,70,1,1,8.01,0,0
987.28,95,7,89,0,1,4.83,1,0
3688.44,785,5,23,0,1,1.54,0,1
1436.17,649,23,11,1,1,6.9,0,0
4014.19,353,6,59,0,1,9.41,0,0
4986.2,930,17,83,1,0,5.77,0,1
154.98,941,21,77,1,1,1.08,1,0
4487.34,984,21,85,0,1,0.64,1,0
3115.04,1043,19,15,1,1,7.98,1,1
4867.05,646,6,28,0,1,6.3,1,0
2327.72,626,2,31,0,1,9.23,0,0
4237.7,139,4,82,0,1,5.52,0,0
316.66,716,0,34,1,0,0.72,0,1
1679.72,762,14,42,0,0,4.1,0,0
339.75,255,2,95,0,1,6.61,0,0
4876.84,676,7,52,0,1,3.91,1,0
4085.78,92,8,19,0,1,10.0,0,0
4263.47,1093,14,83,0,1,4.11,0,0
4690.14,37,9,7,0,1,5.51,0,0
430.09,140,1,98,0,1,2.33,0,0
1931.06,867,19,41,0,1,1.61,0,0
359.82,680,4,76,0,0,6.49,1,0
1057.91,137,18,69,1,1,5.93,0,0
1150.68,190,12,15,1,1,0.14,0,0
2348.19,342,10,68,0,1,2.92,0,0
1346.47,1029,0,52,2,1,6.47,1,0
509.39,972,21,44,0,1,8.14,0,0
841.62,662,14,50,0,1,3.19,1,0
740.64,243,17,97,1,1,6.51,1,0
4865.52,415,15,5,1,1,2.73,0,0
3797.67,707,8,32,2,1,6.93,1,1
4838.97,343,0,78,2,0,7.01,1,0
2201.5,682,10,14,0,1,1.39,0,0
1395.45,653,8,13,2,1,6.68,0,0
3992.47,146,22,38,2,1,3.4,1,0
1634.64,323,10,62,0,1,1.81,0,0
1500.42,122,12,4,2,1,5.05,1,0
1166.37,311,1,89,0,1,4.58,0,0
652.75,601,13,80,1,1,7.76,1,0
1286.03,475,5,51,0,1,0.94,0,0
1779.82,570,7,15,0,1,7.92,0,0
3371.6,575,17,98,1,1,1.15,1,0
317.51,347,15,37,0,1,2.15,0,0
1056.48,820,20,52,1,1,5.21,0,0
4046.07,382,11,86,1,1,4.69,0,0
738.88,72,10,76,0,1,9.89,0,0
1716.51,521,5,96,0,1,5.94,0,0
4323.97,933,2,92,1,1,3.34,0,0
778.85,339,13,52,1,1,9.01,0,0
418.27,664,1,45,1,1,3.19,0,0
2425.27,40,10,97,1,1,2.81,0,0
1515.59,574,21,97,1,1,4.99,0,0
2819.22,966,2,90,0,1,9.14,0,0
4020.01,581,17,14,0,0,7.11,0,0
690.06,170,0,58,2,0,6.81,0,1
2905.59,701,23,49,1,1,7.29,0,0
2530.02,511,0,8,0,1,6.63,0,0
724.67,584,11,25,0,0,7.62,0,0
3121.87,984,14,2,0,1,2.01,0,0
1371.83,459,4,99,1,0,1.85,0,0
2441.73,529,5,46,0,1,3.69,1,1
415.95,341,15,4,1,0,8.52,0,0
2300.62,57,11,61,0,1,7.17,0,0
1535.79,218,11,83,0,1,5.71,0,0
4112.79,619,2,83,1,1,0.29,1,0
289.61,816,22,4,0,1,2.43,0,0
2095.94,731,1,9,2,1,8.05,0,0
2294.86,464,6,79,0,1,2.5,1,0
3626.41,247,1,62,0,0,7.33,0,0
2873.57,730,20,24,0,1,1.93,0,0
3337.73,373,6,43,1,1,6.1,0,0
3886.36,417,10,24,1,1,6.32,0,0
4311.7,1055,10,29,0,0,7.54,0,1
1572.81,368,13,13,0,1,4.44,0,0
2692.42,559,2,85,1,1,6.36,0,0
4201.34,108,13,42,0,1,4.92,1,0
4947.31,584,10,27,0,0,9.48,0,0
4448.15,839,3,93,0,1,5.27,0,0
1860.48,418,16,18,1,1,2.18,0,0
979.86,821,15,41,0,0,6.71,1,0
2449.52,683,2,19,0,1,5.53,1,0
3709.5,256,9,98,0,0,8.06,0,0
2465.38,780,20,85,0,0,1.85,0,0
2418.49,838,14,78,1,1,2.68,0,0
4191.96,915,7,10,1,1,9.22,0,1
1810.21,235,17,53,0,1,9.31,0,0
4299.67,553,2,97,0,1,4.48,1,0
2036.99,181,6,23,0,1,0.57,0,0
1644.52,157,9,69,1,1,3.13,1,0
2272.68,571,19,16,0,0,2.55,0,0
3813.42,857,8,27,2,1,4.21,0,0
634.38,1048,13,49,0,1,3.25,0,0
986.11,948,22,94,0,1,8.31,0,0
4757.47,592,13,99,0,1,0.13,0,0
881.58,134,10,54,1,1,6.48,0,0
2840.8,421,0,72,1,0,6.68,0,1
2898.68,213,3,9,0,0,6.64,0,0
2450.67,900,5,20,0,0,5.25,0,0
3225.5,482,21,57,0,1,6.15,0,1
1152.98,348,21,33,0,0,8.12,0,0
2765.55,166,4,94,0,1,7.86,0,0
1864.01,937,2,92,0,1,0.44,0,0
3310.03,348,1,42,1,1,0.4,0,0
710.41,849,2,10,0,1,8.41,0,1
2856.53,398,8,32,0,1,5.79,1,0
930.43,583,18,57,0,1,9.58,0,0
1396.82,726,18,45,0,1,4.37,0,0
1097.46,308,16,60,0,0,1.85,0,0
918.27,991,17,61,0,0,4.79,0,0
4129.43,798,10,0,0,1,4.42,0,0
1432.11,719,11,20,2,1,5.22,0,0
4635.98,466,2,61,0,1,8.1,0,0
4849.78,99,17,63,0,0,6.59,1,0
2858.45,158,23,86,1,1,1.93,0,0
719.29,610,5,72,0,1,7.37,0,0
1875.87,554,6,55,1,1,5.96,0,0
3989.67,651,0,0,0,1,5.83,0,1
1840.12,920,5,20,1,0,6.81,0,0
439.65,227,17,21,1,1,5.68,0,0
2786.14,423,12,53,2,0,4.63,0,0
4226.38,243,21,3,1,1,6.44,0,0
3980.65,530,18,64,0,1,7.26,0,0
879.74,1069,6,50,1,1,2.34,0,0
3365.46,371,18,73,0,1,5.02,0,0
1106.42,652,8,62,1,0,4.64,0,0
1094.95,689,2,14,0,0,0.5,0,0
4370.99,734,22,35,1,1,8.36,0,0
1252.1,92,11,28,1,1,3.84,0,0
1319.92,1046,19,51,1,1,0.82,1,1
8.26,172,23,45,0,0,4.63,0,0
4353.99,179,17,68,1,1,1.7,0,0
3964.01,238,7,28,0,0,7.07,0,1
3138.51,877,8,46,0,1,5.76,0,0
3752.58,902,12,90,1,1,2.77,0,0
764.48,280,7,24,1,1,9.51,0,1
2294.33,1043,21,79,1,0,2.99,0,0
1759.34,740,9,15,1,1,5.59,0,0
473.41,371,16,99,0,0,8.04,1,0
2433.22,870,6,88,1,0,5.19,0,1
4604.09,1019,16,40,0,1,9.61,0,0
205.1,221,22,64,0,1,8.45,0,0
1460.85,920,17,68,0,0,9.22,0,0
1041.67,304,23,19,1,1,3.79,0,0
1194.54,438,1,68,1,1,5.53,1,0
4542.63,375,2,35,0,1,8.42,0,0
2343.0,381,18,92,1,1,9.04,0,0
2334.17,986,0,97,0,1,9.45,0,0
3804.08,14,20,57,1,1,8.8,0,0
776.69,743,20,47,1,1,7.33,0,0
2438.89,669,9,81,0,0,0.34,0,0
2152.78,500,20,1,2,1,3.22,0,0
2986.57,565,13,79,0,0,1.38,0,0
4997.79,530,12,28,1,1,1.63,1,0
3848.4,492,8,96,0,1,2.98,0,0
