customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0916,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,89.62,706.46,No
CUST0917,Female,0,No,No,2,Yes,No,Fiber optic,No internet,Yes,Yes,Yes,No,No internet,Month-to-month,No,Credit card,44.48,2550.88,Yes
CUST0918,Female,0,No,Yes,53,Yes,Yes,DSL,No internet,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,84.88,4102.75,No
CUST0919,Female,1,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No internet,Yes,Yes,One year,Yes,Electronic check,81.92,4718.81,Yes
CUST0920,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,102.08,626.66,No
CUST0921,Male,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,37.81,5246.53,Yes
CUST0922,Male,0,No,No,54,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,89.96,3962.12,Yes
CUST0923,Male,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet,Month-to-month,No,Electronic check,22.74,4341.57,No
CUST0924,Male,1,No,No,3,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet,One year,Yes,Electronic check,89.62,6679.09,Yes
CUST0925,Male,1,No,No,59,Yes,Yes,DSL,No,No internet,No,Yes,No internet,Yes,Month-to-month,Yes,Bank transfer,116.04,2803.59,Yes
CUST0926,Male,0,Yes,Yes,29,No,No,Fiber optic,No,No,No internet,Yes,No internet,No,Month-to-month,Yes,Electronic check,37.44,1475.0,Yes
CUST0927,Female,1,Yes,No,1,Yes,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,51.13,4459.3,Yes
CUST0928,Female,0,Yes,No,61,Yes,No,No,Yes,No,Yes,No,No internet,Yes,Month-to-month,Yes,Bank transfer,78.29,7565.67,No
CUST0929,Male,1,No,Yes,48,Yes,No,No,No,No internet,No,Yes,No,No internet,One year,No,Electronic check,93.24,4191.17,No
CUST0930,Male,0,No,Yes,8,Yes,No phone service,Fiber optic,No,No,No,No internet,Yes,No internet,One year,No,Electronic check,54.44,6672.11,No
CUST0931,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,No internet,No,Yes,Yes,No internet,Month-to-month,Yes,Electronic check,86.43,6080.55,No
CUST0932,Male,0,Yes,Yes,60,No,No phone service,DSL,Yes,No internet,No internet,No,Yes,Yes,Month-to-month,No,Credit card,109.93,4194.81,Yes
CUST0933,Male,0,No,No,47,Yes,Yes,DSL,No,No internet,No,No internet,No internet,No,Month-to-month,No,Mailed check,92.66,5215.68,Yes
CUST0934,Female,0,Yes,No,24,Yes,No,DSL,No internet,No,No,No,No,Yes,Month-to-month,Yes,Credit card,91.1,3312.77,Yes
CUST0935,Male,0,No,Yes,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,58.2,4291.97,Yes
CUST0936,Female,0,No,Yes,7,Yes,Yes,DSL,Yes,Yes,No internet,Yes,Yes,No,Month-to-month,Yes,Bank transfer,111.14,4107.56,Yes
CUST0937,Male,0,Yes,Yes,57,Yes,No,DSL,No,Yes,No,No,No,No internet,One year,Yes,Electronic check,47.73,5701.97,No
CUST0938,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No internet,Yes,Yes,No,No,No internet,One year,Yes,Mailed check,40.53,3338.85,Yes
CUST0939,Female,0,Yes,No,61,No,No phone service,Fiber optic,Yes,Yes,No,No internet,No internet,No internet,Month-to-month,Yes,Credit card,,888.16,Yes
CUST0940,Female,1,Yes,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,Yes,No internet,One year,Yes,Credit card,85.02,6330.81,No
CUST0941,Male,0,No,Yes,57,Yes,No,DSL,No,No,No internet,No,No,Yes,Two year,No,Bank transfer,106.17,5510.34,No
CUST0942,Female,0,No,No,63,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card,33.21,7605.98,Yes
CUST0943,Male,0,No,Yes,43,Yes,No,Fiber optic,No internet,Yes,Yes,No internet,No,Yes,Month-to-month,Yes,Electronic check,101.38,3486.86,No
CUST0944,Male,1,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No internet,Yes,No,Yes,One year,Yes,Mailed check,101.28,717.82,Yes
CUST0945,Male,0,No,No,58,Yes,No,DSL,No,No,No internet,No internet,Yes,No,Month-to-month,Yes,Mailed check,78.69,1060.79,No
CUST0946,Male,0,Yes,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card,96.06,6209.22,No
CUST0947,Female,1,Yes,No,8,Yes,Yes,No,Yes,No internet,No internet,No,Yes,No,Two year,Yes,Electronic check,38.19,635.28,Yes
CUST0948,Female,1,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No internet,Yes,Month-to-month,No,Credit card,36.96,7271.83,Yes
CUST0949,Male,0,Yes,Yes,28,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,106.28,2325.04,No
CUST0950,Male,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No internet,No,No,Yes,One year,No,Bank transfer,69.81,7201.14,No
CUST0951,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,No,No,No internet,Yes,Month-to-month,Yes,Electronic check,44.59,6210.7,Yes
CUST0952,Male,1,No,Yes,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.87,6982.49,No
CUST0953,Female,0,Yes,No,2,Yes,No,DSL,No internet,No,No,Yes,No,No,Two year,No,Bank transfer,109.19,1790.91,Yes
CUST0954,Male,0,No,Yes,20,Yes,Yes,DSL,No,Yes,No,No internet,No,No internet,Two year,No,Mailed check,83.23,4805.98,Yes
CUST0955,Male,1,No,Yes,63,Yes,Yes,Fiber optic,No internet,Yes,Yes,No internet,Yes,No,One year,Yes,Credit card,54.73,839.35,No
CUST0956,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer,68.32,,Yes
CUST0957,Male,0,Yes,Yes,61,Yes,No,No,No internet,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,95.23,2548.23,Yes
CUST0958,Female,0,Yes,Yes,41,No,No,Fiber optic,Yes,No,No,No,No internet,No internet,Month-to-month,Yes,Credit card,26.75,5952.42,Yes
CUST0959,Male,0,No,No,41,Yes,No phone service,DSL,No,Yes,No,No,No internet,Yes,Month-to-month,Yes,Bank transfer,41.72,295.24,Yes
CUST0960,Male,0,Yes,No,60,Yes,No,Fiber optic,No internet,Yes,No internet,No internet,No,No internet,Month-to-month,Yes,Bank transfer,66.26,7234.63,No
CUST0961,Male,0,No,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,No internet,Two year,No,Electronic check,80.42,659.35,No
CUST0962,Female,0,Yes,No,10,Yes,No,No,No,Yes,No,No internet,No internet,No internet,Two year,No,Mailed check,53.92,3074.27,No
CUST0963,Male,0,Yes,No,53,Yes,No phone service,No,Yes,No internet,Yes,No internet,No,Yes,Two year,No,Bank transfer,49.84,,Yes
CUST0964,Male,1,No,No,15,Yes,No,No,Yes,Yes,No,No internet,Yes,No,One year,Yes,Credit card,24.14,6174.85,Yes
CUST0965,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No internet,Yes,No,Yes,Month-to-month,Yes,Electronic check,23.26,1216.39,Yes
CUST0966,Male,1,Yes,Yes,58,Yes,No,Fiber optic,No,No internet,No,Yes,No internet,Yes,Month-to-month,No,Electronic check,47.87,7089.58,Yes
CUST0967,Female,0,No,Yes,56,No,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,73.05,4288.75,No
CUST0968,Female,1,No,Yes,39,Yes,No,No,No,No,No,No,No,No internet,One year,Yes,Electronic check,75.64,7592.94,No
CUST0969,Male,0,No,No,58,Yes,Yes,DSL,No,No internet,No,Yes,Yes,No internet,Month-to-month,Yes,Bank transfer,69.4,2393.85,Yes
CUST0970,Female,0,No,No,1,Yes,No,DSL,Yes,No internet,Yes,Yes,No internet,Yes,Two year,No,Bank transfer,60.99,3689.1,No
CUST0971,Male,0,No,No,9,Yes,No phone service,DSL,Yes,No,No internet,No,No,No,Two year,No,Mailed check,45.23,5584.55,No
CUST0972,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No internet,No,Yes,No,No,No internet,Month-to-month,Yes,Credit card,60.07,6672.12,No
CUST0973,Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,No internet,No,No,Yes,No,Month-to-month,No,Mailed check,33.88,3428.72,Yes
CUST0974,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Bank transfer,31.53,7150.22,No
CUST0975,Female,0,Yes,No,49,Yes,Yes,No,Yes,No internet,No,No,No,No,Month-to-month,Yes,Electronic check,49.99,1032.1,Yes
CUST0976,Female,1,Yes,Yes,11,Yes,Yes,No,No,No,Yes,No,No internet,No,One year,Yes,Mailed check,119.53,5698.61,Yes
CUST0977,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card,52.65,2850.77,Yes
CUST0978,Female,0,Yes,No,17,Yes,No,DSL,Yes,No internet,Yes,No,Yes,No,Month-to-month,No,Electronic check,113.65,900.55,No
CUST0979,Female,0,No,No,61,Yes,Yes,No,Yes,No internet,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,59.23,3154.65,No
CUST0980,Female,1,No,No,61,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,63.9,7053.7,No
CUST0981,Female,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.71,7846.22,No
CUST0982,Female,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,29.36,3203.12,Yes
CUST0983,Male,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No,No internet,No,Two year,No,Electronic check,38.23,7102.69,No
CUST0984,Female,0,No,No,66,Yes,No,No,Yes,No,No internet,No,Yes,Yes,One year,Yes,Credit card,117.38,4126.27,No
CUST0985,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No internet,No internet,No internet,No,No,No internet,One year,Yes,Bank transfer,70.59,5764.42,No
CUST0986,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No internet,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,24.43,458.43,Yes
CUST0987,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,No internet,Yes,No,One year,Yes,Bank transfer,24.74,4502.76,No
CUST0988,Female,0,Yes,Yes,27,Yes,Yes,No,No,Yes,No,Yes,Yes,No internet,One year,No,Electronic check,110.72,654.28,No
CUST0989,Female,0,No,No,20,Yes,No,Fiber optic,No,No,No,No internet,No,No internet,Month-to-month,Yes,Mailed check,107.34,2222.08,Yes
CUST0990,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No internet,No,Yes,No internet,One year,Yes,Electronic check,65.84,4577.83,No
CUST0991,Female,0,Yes,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,36.32,6476.59,Yes
CUST0992,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card,103.03,4531.06,Yes
CUST0993,Female,0,Yes,Yes,21,No,Yes,Fiber optic,Yes,No,No,No,Yes,No internet,Month-to-month,No,Electronic check,52.46,7495.91,Yes
CUST0994,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet,Two year,No,Credit card,,6501.63,Yes
CUST0995,Male,0,No,Yes,3,Yes,No,Fiber optic,No,Yes,No,Yes,No internet,No internet,Month-to-month,No,Mailed check,88.25,1334.3,Yes
CUST0996,Male,0,No,No,22,Yes,Yes,No,Yes,No,No internet,Yes,No,No,Two year,Yes,Electronic check,55.34,3172.77,Yes
CUST0997,Female,0,No,Yes,69,Yes,No,DSL,No,Yes,Yes,No,No internet,No,Two year,No,Bank transfer,82.87,5381.03,Yes
CUST0998,Female,0,No,No,32,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,108.53,7513.41,No
CUST0999,Male,1,No,No,27,Yes,No,DSL,No,No,Yes,No internet,Yes,No,Month-to-month,No,Electronic check,99.74,7902.96,No
